"Data Source","World Development Indicators",

"Last Updated Date","2016-10-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Comoros","COM","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","733.892279956798","753.881088975658","745.486817327855","785.478093342025","804.018693120725","846.507639500547","847.341625326954","778.711138928884","781.744200646751","784.482601255487","767.58288446393","779.022889720474","794.450996218825","810.281682186012","794.654422307365","","",
"Cabo Verde","CPV","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1915.87121217644","2032.23523362443","2143.11617206437","2138.90987405313","2252.54666278352","2341.76741363726","2375.59277219657","","","",
"Costa Rica","CRI","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","2068.02555616691","1902.15337460136","1937.73266200302","2015.78764496561","2076.8488995325","2261.39424851449","2332.82972220183","2349.74455802408","2431.33150471382","2528.90238366489","2637.37477836793","2732.78691949857","2669.25791762516","2867.56217770624","2925.80520510021","2782.5042473925","2847.36152596823","3280.23710536032","3285.76087158369","3162.0469226842","3393.20610479114","2828.57349375513","2567.42383475924","2851.04819029143","2981.40447503953","3018.88571206829","3121.19299458709","3149.02606070994","3168.26152045444","3229.19126878161","3259.00880914226","3269.87218812437","3485.67789535301","3738.65131174009","3896.341315582","3925.68648823795","3925.79047365535","4031.53779831543","4153.72603142021","4154.22931651372","4115.0837899545","4089.31190614781","4146.27795990601","4214.8631888077","4281.49698568022","4406.65010934546","4593.73142087839","4870.43207013772","4970.037172991","4988.67051389771","5147.42291319118","5318.81278784002","5477.23835109067","5597.03884948697","5753.58268447778","","",
"Caribbean small states","CSS","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6611.21665144074","6088.72444430811","5811.90916154949","5513.68692485895","5799.28707720264","6209.70432756024","6197.75943522379","6314.38156264715","","",
"Cuba","CUB","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","1367.44182189091","1458.73766986662","1502.80446162934","1529.06812458566","1521.50773298108","1643.35478133496","1712.30381562636","1844.83462990246","1952.56983154694","1963.0232648541","1849.73227657389","2199.02392005009","2399.15812525688","2524.91068456201","2721.21038214711","2666.52142345758","2669.84522871618","2694.86929303963","2727.39495434533","2742.18307909515","2538.41804670219","2260.88249914901","1845.05535698271","1626.77044617188","1710.06543957956","1726.84894130349","1786.46816307192","1820.2449403321","1847.44869303586","1935.19441980235","1969.18273558518","2038.08746760248","2075.37813337988","2198.10288327075","2226.81929124662","2231.19797549522","2645.34187827851","2683.41017186402","2634.54220563054","2656.24207651088","2862.41769529948","2898.53977634775","2957.2492016233","3061.62025824117","","","",
"Curacao","CUW","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","3924.60489931822","4610.81473268379","5451.64587007003","6033.24759330866","6341.36143101402","6628.57164848704","6630.78106352885","7305.73016274431","7772.37633746676","8017.99666513601","8389.46256502128","8437.60960184109","8800.88196862745","9622.97190043682","10141.666729802","10816.6408498412","11585.4637025341","11639.6873842864","10834.9193317412","11338.3021047665","13848.5285432511","14067.8027683089","14238.7115533658","14849.5815170534","15119.1101601114","16141.6599545531","16592.0120303817","16854.6361507314","17170.4016345157","18223.7887550989","18572.2159003472","19147.9922342092","20659.506349959","21749.8957283084","19783.9356027116","19526.8482624555","19386.8211076523","18961.744613043","17857.3757141561","18128.7710698337","","",
"Czech Republic","CZE","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6890.07806171811","5426.70592813683","5898.83120688758","5966.00015557566","6213.25496671604","6505.81878456179","6997.8123729522","7205.19345622289","7165.24416467028","7382.68162957348","7522.01114793162","7762.91846757893","8005.24234128571","8388.527960319","8677.21941109197","8946.44156179464","9259.75457965808","9587.0403994964","9783.66353843243","9664.37004152623","9733.29668214513","9738.73069929391","9583.79978100264","9651.05795795621","9780.82692581295","10028.9887931014","",
"Germany","DEU","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","11139.8480934515","11729.0188599553","12301.7590975726","12615.1957961601","12587.3884546442","13105.5627158586","13726.2396988922","14342.320490352","14869.7115728978","15347.9854871022","15547.4030975684","15465.9059985532","15324.9186236961","15581.3027998344","15940.5294144205","16272.0874605095","16886.3357468651","17461.0663195757","17855.2214141518","18255.7755083648","18862.9002425018","19542.8549094135","20024.4498402714","20020.702880236","20348.9022165878","20690.2297703468","20873.6294385393","21006.567975639","21267.2135658391","21797.116599721","22228.9725058124","22549.8385084598","22337.7883551683","22350.9555043506","22525.2760658789","22630.9809777714","22996.0332067353","23026.8037424697","23208.2738362133","23302.2374647214","23424.6345758731","23734.8467332082","24370.7360422194","24018.1822526219","24586.4123615948","24952.827770386","",
"Djibouti","DJI","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5771.50562396533","","","","","","",
"Denmark","DNK","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","16240.2906173871","16257.3054965776","16161.4279498652","17287.548712851","16717.7272055857","17230.5239054902","18521.282277789","18786.7601702055","19087.3970257204","19314.6648537907","18679.4990286479","18375.526282349","18654.6502407169","19044.4129851244","19787.0488571895","20630.6499053661","22150.8847327273","21699.7410352594","21323.2023133634","21309.4068632458","21436.5052295071","21743.6461905554","22243.8727607028","22050.7713689681","23370.8320694987","23628.6376080479","24072.1178536883","24678.4360644027","25167.4255425081","25054.2511932125","25067.1863289804","25034.5975769603","25315.5526057039","25583.6575157261","26703.4897387335","27613.7732472411","28333.379947039","28704.8565374532","28670.4647833283","27534.4447775942","27622.2757233648","27573.7649436243","27571.5189875115","27420.2688798974","27421.4743272925","27845.7108704185","",
"Dominican Republic","DOM","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","824.698946797704","800.780622296067","941.26135859197","995.971738791811","1040.53043299735","858.113251623289","991.879417339653","1001.93944903236","984.818249492959","1025.50411881871","1172.50374318087","1193.42466488125","1212.85405491258","1305.58943840849","1360.0563031341","1411.70857877024","1450.85770294296","1496.55421327613","1458.89387831257","1391.56580814054","1632.6191407104","1596.21713835379","1627.6464816221","1635.32491213006","1638.15039896669","1575.78958010761","1608.67905453322","1766.11508197218","1862.5447808186","1920.91663336613","1712.14931666468","1727.65662064937","1926.86698022523","1985.71923712948","1965.79182254127","2060.05175936925","2115.48296882871","2277.27369592474","2397.39618601707","2509.40304495753","2587.3208264435","2630.12289070494","2733.63018722703","2568.87080199482","2607.97586007906","2972.62764150363","3281.97049868097","3524.08533674462","3666.18687901435","3804.57656182832","4057.9701071586","4130.64096441081","4203.5410570978","4246.39051162036","4342.92734605606","4491.96511349865","",
"Algeria","DZA","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","997.060843566851","738.672111995816","576.516117944572","995.787222981425","1061.96553234383","1089.72743619745","855.280245433098","835.234709143212","875.990209181582","917.542513451889","988.684237485377","1017.32688902303","1162.60540628269","1147.65929584492","1395.48625331036","1509.7493518217","1585.74142062949","1708.86655337575","1659.87339899889","1766.92941009294","1892.10086735249","1996.24372451346","1972.33851902737","2033.99078695334","2075.03583899928","2140.05160547283","2059.40975000546","1887.0914750589","1674.40789452183","1812.26121186926","1704.2294810638","1540.49138654147","1577.49361568632","1504.15723094027","1465.27543664804","1467.6218639993","1407.64341197716","1355.337568297","1363.26649381851","1383.92311418984","1394.77899271","1413.97633919657","1576.63896460207","1619.2303402347","1691.0983772887","1748.26316789029","1771.57690852315","1827.08805761887","1870.19945490218","1479.95768746409","1535.3236660605","1597.25976988773","1644.76709755286","1693.23484947309","1733.76667327551","","",
"East Asia & Pacific (excluding high income)","EAP","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","","","","","","","","","","","","","","291.93683778075","302.559100714415","317.54366602831","348.219397474143","358.755144817119","380.900920794718","404.266726602013","437.300570436866","441.920421752443","461.33129836932","479.25875850485","488.991696927987","510.954067183742","532.933281534231","576.310128080891","624.8179033355","654.686534473973","714.504019060192","767.477916402572","793.752999468285","795.699579965193","840.019365157006","885.571178509664","922.111578297202","967.860947056775","1018.65736246097","1080.33408393268","1134.30816011328","1205.24113895421","1299.32996277259","1383.73386046337","1471.66420786236","1566.91271921071","1696.75016709674","1814.62894599502","1923.37996558666","2059.60477321417","","",
"Early-demographic dividend","EAR","Household final consumption expenditure per capita (constant 2010 US$)","NE.CON.PRVT.PC.KD","","","","","","726.357218998358","730.827944933087","750.007906247742","772.207121738509","795.43794797818","821.717259089796","832.404209763682","830.950199504772","850.636527164556","856.534007240705","897.970975710149","889.286367077015","926.115802770404","952.658317517444","992.279622553293","1032.54538795129","1087.00426882449","1077.26627669325","1066.92000537413","1074.32336290726","1084.20111151143","1063.40348451918","1059.00282431216","1057.87095123884","1065.94634916914","1113.18712877029","1127.06060057065","1145.91305390214","1194.54617100786","1198.85753188952","1198.54612828576","1237.58649975081","1280.49215681853","1291.86138376177","1306.10426775575","1335.43510945534","1337.56827695156","1338.3463409932","1368.3233516214","1435.30777016703","1512.07270955513","1582.84504798186","1656.84156325988","1693.54646643953","1680.14520873627","1748.71289213237","1833.52729141346","1886.38538919731","1933.12215105203","1969.22993081212","","",
